,podcast name,review name,review score,review text
1187,Pioneering Today with Melissa K. Norris,Practical and Timely,5,The Podcast is very informative and goes into great detail about accomplishing the task. Keep up the good work.
1188,Pioneering Today with Melissa K. Norris,I’m hooked!,5,"I love this podcast so much! The host, Melissa, is knowledgeable about what she shares and her voice is so soothing to listen to! I could listen to her all day. I also love that she reads a Bible verse at the end of every episode and isn’t ashamed to tell the world about her faith. I am definitely going to recommend this podcast to other homesteaders and homesteader-wanna-bes!"
1189,Pioneering Today with Melissa K. Norris,Safe canning,5,"Thank you for this episode! I have the same problem of how to bring up unsafe practices of me-Ma’s relish recipe. I think your approach will work for me. Really didn’t have any idea how to bring it up. Love the verse of the week.
Your sister in Christ,
Debbie Huckins"
1190,Pioneering Today with Melissa K. Norris,Love Pioneering Today Podcasts!!!,5,I have an hour commute twice daily and I look forward to spending that time learning from Melissa. I’ve listened to every episode and am now repeating episodes and learning things I missed!! I appreciate all that is shared through this podcast. Keep the episodes coming!! Thank you!
1191,Pioneering Today with Melissa K. Norris,Im re-listening to old episodes,5,This podcast is so wonderful and inspiring I find myself re-listening to old episodes because I missed to much information the first time around. Keep up the good work Melissa!
1192,Pioneering Today with Melissa K. Norris,A wealth of information,5,Thank you so much for this podcast. I’ve been binge listening and getting lots of helpful information. Melissa’s bubbly personality comes through and makes it enjoyable and motivating to listen to. Keep up the good work!
1193,Pioneering Today with Melissa K. Norris,Inspiring,5,Thank you for all the inspiration your program gives me. I appreciate your kind encouragement and easy to follow directions and reference material. Your spiritual thoughts after each episode are very nice as well.
1194,Pioneering Today with Melissa K. Norris,Omg I love you and Greg together!,5,"I listen to a ton of podcasts. But the two I listen to religiously is you and Urban Farm. What a fantastic surprise to have both of my favorites together! ❤️
Thank you for all you do. Love love love each episode."
1195,Pioneering Today with Melissa K. Norris,Great content,5,Thanks for a great podcast Melissa! I always learn something new. There is a great mixture of interviews and solo episodes. Also love the verse of the week. Keep up the good work!
1196,Pioneering Today with Melissa K. Norris,Refreshing,5,"I have a homestead in Idaho. I love this podcast for the information it shares, but it also provides motivation to keep homesteading."
1197,Pioneering Today with Melissa K. Norris,My go-to favorite podcast!!,5,Her podcast is like comfort food for my ears. I’ve been listening to her for 2 years (I know! I am just now leaving a review!) I love every episode. Even episodes I think I won’t be in to are so inspiring and informational. I love them all. She is my original inspiration for homesteading.(my husband is even in to homesteading now!) Her books are excellent as well! Can’t say enough good things about her. If anyone has any interest in gardening or any level of homesteading this is a must listen to.
1198,Pioneering Today with Melissa K. Norris,Thank you Melissa!,5,Great informational podcast. Melissa is easy to understand and I don’t feel bad for not knowing something. She gives great steps in how to start new projects. Melissa really shares herself. Lots of free additional how-to’s from her website. Great Podcast!
1199,Pioneering Today with Melissa K. Norris,"Good content, audio needs improvement",3,"The content of this podcast is great. Very helpful informative and educational. However the audio quality is so poor that often I cannot make it through the episodes. Please read up on tips to reduce the tinny-ness. It is negatively impacting your audience and is a barrier. Even without purchasing expensive equipment you should be able to produce better sounding audio by making a few changes. Unfortunately if I have other podcasts to listen to, I will, simply because the audio is so poor."
